timestamp,integer,char
1694760884,4,C
1694760884,3,K
1694760884,9,F
1694760884,5,F
1694760884,7,L
1694760884,5,N
1694760884,2,C
1694760884,2,O
1694760884,6,G
1694760884,4,C
1694760884,7,J
1694760884,3,D
1694760884,1,U
1694760884,7,G
1694760884,10,R
1694760884,10,C
1694760884,4,E
1694760884,4,O
1694760884,3,D
1694760884,3,M
1694760884,3,U
1694760884,7,Y
1694760884,9,M
1694760884,9,V
1694760884,7,G
1694760884,4,D
1694760884,4,K
1694760884,6,H
1694760884,10,P
1694760884,6,X
1694760884,6,G
1694760884,8,V
1694760884,10,F
1694760884,8,O
1694760884,8,M
1694760884,3,N
1694760884,7,V
1694760884,3,K
1694760884,3,T
1694760884,4,L
1694760884,2,H
1694760884,5,U
1694760884,10,I
1694760884,2,F
1694760884,7,G
1694760884,7,Z
1694760884,5,Y
1694760884,1,Q
1694760884,8,F
1694760884,7,J
1694760884,2,U
1694760884,4,U
1694760884,6,F
1694760884,3,L
1694760884,7,W
1694760884,2,P
1694760884,3,T
1694760884,8,F
1694760884,5,P
1694760884,9,J
1694760884,7,H
1694760884,6,C
1694760884,8,C
1694760884,8,S
1694760884,4,L
1694760884,8,C
1694760884,9,F
1694760884,3,P
1694760884,1,F
1694760884,8,P
1694760884,3,L
1694760884,9,E
1694760884,7,L
1694760884,1,C
1694760884,7,U
1694760884,1,W
1694760884,10,F
1694760884,6,L
1694760884,7,R
1694760884,6,O
1694760884,6,U
1694760884,9,C
1694760884,10,Y
1694760884,2,V
1694760884,8,C
1694760884,10,M
1694760884,10,G
1694760884,5,P
1694760884,3,Q
1694760884,4,C
1694760884,8,J
1694760884,2,I
1694760884,5,X
1694760884,7,I
1694760884,7,G
1694760884,9,G
1694760884,9,Z
1694760884,3,F
1694760884,2,S
1694760884,2,S
1694760884,6,R
1694760884,9,D
1694760884,6,J
1694760884,10,W
1694760884,10,I
1694760884,9,Y
1694760884,6,S
1694760884,8,W
1694760884,3,N
1694760884,6,H
1694760884,3,M
1694760884,2,F
