timestamp,integer,char
1694760879,6,Z
1694760879,3,R
1694760879,7,E
1694760879,4,X
1694760879,4,K
1694760879,8,P
1694760879,4,M
1694760879,8,J
1694760879,10,D
1694760879,6,O
1694760879,1,I
1694760879,9,I
1694760879,2,L
1694760879,8,I
1694760879,4,J
1694760879,8,U
1694760879,3,F
1694760879,9,G
1694760879,1,M
1694760879,1,H
1694760879,7,W
1694760879,9,Q
1694760879,5,N
1694760879,3,D
1694760879,4,K
1694760879,5,B
1694760879,10,W
1694760879,9,R
1694760879,10,S
1694760879,5,T
1694760879,8,F
1694760879,4,H
1694760879,4,I
1694760879,3,U
1694760879,10,V
1694760879,7,O
1694760879,9,J
1694760879,2,X
1694760879,7,N
1694760879,10,N
1694760879,6,G
1694760879,3,S
1694760879,10,W
1694760879,3,T
1694760879,8,S
1694760879,10,S
1694760879,2,H
1694760879,9,G
1694760879,6,V
1694760879,7,W
1694760879,8,K
1694760879,9,R
1694760879,8,M
1694760879,5,Q
1694760879,1,H
1694760879,1,C
1694760879,2,T
1694760879,1,O
1694760879,5,F
1694760879,10,J
1694760879,10,M
1694760879,8,F
1694760879,7,M
1694760879,1,U
1694760879,5,H
1694760879,10,M
1694760879,4,N
1694760879,1,S
1694760879,9,V
1694760879,3,T
1694760879,10,O
1694760879,10,I
1694760879,5,W
1694760879,10,W
1694760879,2,T
1694760879,4,Y
1694760879,7,T
1694760879,9,J
1694760879,8,X
1694760879,6,S
1694760879,2,W
1694760879,9,S
1694760879,7,V
1694760879,9,W
1694760879,7,G
1694760879,5,M
1694760879,8,F
1694760879,7,S
1694760879,8,Y
1694760879,6,S
1694760879,10,H
1694760879,1,J
1694760879,5,G
1694760879,3,V
1694760879,2,H
1694760879,6,T
1694760879,5,O
1694760879,4,M
1694760879,4,D
1694760879,4,G
1694760879,5,Y
1694760879,9,G
1694760879,3,V
1694760879,8,X
1694760879,7,Q
1694760879,1,T
1694760879,2,E
1694760879,10,L
1694760879,5,X
1694760879,10,O
1694760879,7,L
1694760879,4,C
1694760879,3,K
1694760879,7,W
1694760879,9,W
1694760879,6,Y
1694760879,9,D
1694760879,10,H
1694760879,9,W
1694760879,3,J
1694760879,5,D
1694760879,9,H
1694760879,8,F
1694760879,5,I
1694760879,9,Y
1694760879,8,P
1694760879,4,H
1694760879,7,P
1694760879,2,E
1694760879,4,N
1694760879,3,U
1694760879,2,L
1694760879,8,H
1694760879,2,V
1694760879,3,M
1694760879,6,F
1694760879,3,Z
1694760879,2,G
1694760879,4,V
1694760879,3,E
1694760879,9,T
1694760879,5,J
1694760879,5,F
1694760879,5,Z
1694760879,6,L
1694760879,5,I
1694760879,4,V
1694760879,6,N
1694760879,4,Z
1694760879,6,X
1694760879,2,T
1694760879,6,E
1694760879,5,L
1694760879,10,O
1694760879,7,G
1694760879,8,S
1694760879,9,Y
1694760879,1,C
1694760879,8,G
1694760879,5,L
1694760879,6,H
1694760879,4,J
1694760879,2,C
1694760879,4,M
1694760879,1,T
1694760879,3,H
1694760879,5,V
1694760879,6,U
1694760879,4,D
1694760879,7,U
