timestamp,integer,char
1694760876,4,Q
1694760876,10,N
1694760876,4,N
1694760876,4,Q
1694760876,6,X
1694760876,7,N
1694760876,3,E
1694760876,2,V
1694760876,4,V
1694760876,3,G
1694760876,8,V
1694760876,10,J
1694760876,1,U
1694760876,2,H
1694760876,8,J
1694760876,10,V
1694760876,8,C
1694760876,4,W
1694760876,7,C
1694760876,10,D
1694760876,4,N
1694760876,1,M
1694760876,7,D
1694760876,8,D
1694760876,10,L
1694760876,4,Q
1694760876,8,Q
1694760876,10,D
1694760876,3,Y
1694760876,7,N
1694760876,1,V
1694760876,4,E
1694760876,5,T
1694760876,8,V
1694760876,9,L
1694760876,5,R
1694760876,3,I
1694760876,3,F
1694760876,7,C
1694760876,4,I
1694760876,9,V
1694760876,3,N
1694760876,8,V
1694760876,4,I
1694760876,9,S
1694760876,6,I
1694760876,10,C
1694760876,10,H
1694760876,4,V
1694760876,5,I
1694760876,4,X
1694760876,7,R
1694760876,10,X
1694760876,6,E
1694760876,3,E
1694760876,3,Z
1694760876,4,D
1694760876,8,L
1694760876,10,S
1694760876,5,C
1694760876,10,O
1694760876,8,W
1694760876,5,N
1694760876,1,D
1694760876,7,M
1694760876,2,P
1694760876,1,E
1694760876,10,W
1694760876,8,X
1694760876,2,F
1694760876,3,K
1694760876,3,Z
1694760876,3,F
1694760876,9,Q
1694760876,4,W
1694760876,9,J
1694760876,2,G
1694760876,6,O
1694760876,3,T
1694760876,8,U
1694760876,6,O
1694760876,5,Q
1694760876,1,T
1694760876,8,M
1694760876,7,Y
1694760876,1,X
1694760876,4,I
1694760876,1,T
1694760876,7,W
1694760876,8,P
1694760876,3,Y
1694760876,8,Q
1694760876,4,X
1694760876,7,F
1694760876,1,Z
1694760876,10,E
1694760876,9,S
1694760876,4,V
1694760876,9,K
1694760876,4,Z
1694760876,5,V
1694760876,4,Q
1694760876,5,Z
1694760876,1,P
1694760876,5,K
1694760876,4,K
1694760876,8,N
1694760876,1,F
1694760876,9,C
1694760876,9,G
1694760876,3,Y
1694760876,5,P
1694760876,3,I
1694760876,3,K
1694760876,8,W
1694760876,2,L
1694760876,7,O
1694760876,5,Y
1694760876,6,S
1694760876,6,Y
1694760876,1,S
1694760876,9,X
