timestamp,integer,char
1694760874,4,E
1694760874,10,F
1694760874,6,G
1694760874,4,U
1694760874,4,R
1694760874,7,T
1694760874,3,K
1694760874,2,S
1694760874,9,T
1694760874,4,W
1694760874,10,F
1694760874,8,Y
1694760874,9,K
1694760874,10,C
1694760874,9,T
1694760874,1,P
1694760874,6,R
1694760874,4,U
1694760874,4,P
1694760874,7,Z
1694760874,1,G
1694760874,2,H
1694760874,1,Q
1694760874,6,J
1694760874,7,U
1694760874,4,W
1694760874,7,U
1694760874,9,G
1694760874,3,P
1694760874,1,D
1694760874,9,F
1694760874,8,N
1694760874,10,R
1694760874,9,M
1694760874,10,J
1694760874,8,L
1694760874,5,I
1694760874,1,R
1694760874,3,T
1694760874,4,Y
1694760874,8,R
1694760874,4,A
1694760874,5,X
1694760874,10,R
1694760874,2,Z
1694760874,8,K
1694760874,7,S
1694760874,8,I
1694760874,2,O
1694760874,7,T
1694760874,2,S
1694760874,7,J
1694760874,6,K
1694760874,9,U
1694760874,9,I
1694760874,2,W
1694760874,1,W
1694760874,2,D
1694760874,3,N
1694760874,3,I
1694760874,8,I
1694760874,7,L
1694760874,3,D
1694760874,10,D
1694760874,6,C
1694760874,5,N
1694760874,6,C
1694760874,7,I
1694760874,8,C
1694760874,8,O
1694760874,8,S
1694760874,6,M
1694760874,9,T
1694760874,5,L
1694760874,2,W
1694760874,1,L
1694760874,10,V
1694760874,7,P
1694760874,5,G
1694760874,9,G
1694760874,3,S
1694760874,4,L
1694760874,7,O
1694760874,9,O
1694760874,9,I
1694760874,6,W
1694760874,10,P
1694760874,7,B
1694760874,4,K
1694760874,1,L
1694760874,6,A
1694760874,7,R
1694760874,10,M
1694760874,9,R
1694760874,3,J
1694760874,7,T
1694760874,8,Z
1694760874,4,D
1694760874,8,V
1694760874,8,L
1694760874,1,R
1694760874,8,V
1694760874,5,F
1694760874,1,B
1694760874,7,N
1694760874,1,J
1694760874,10,O
1694760874,4,O
1694760874,2,R
1694760874,5,X
1694760874,3,T
1694760874,9,W
1694760874,7,D
1694760874,8,L
1694760874,2,Q
1694760874,6,S
1694760874,1,Q
1694760874,1,V
1694760874,1,Y
1694760874,4,O
1694760874,9,P
1694760874,8,T
1694760874,8,O
1694760874,2,V
1694760874,7,U
1694760874,1,U
1694760874,4,Y
1694760874,9,P
1694760874,2,Y
1694760874,1,X
1694760874,7,I
1694760874,3,O
1694760874,1,S
1694760874,9,U
1694760874,9,V
1694760874,2,E
1694760874,2,X
1694760874,3,K
1694760874,8,F
1694760874,6,M
1694760874,7,S
1694760874,7,Z
1694760874,9,O
1694760874,8,J
1694760874,7,I
1694760874,4,Q
1694760874,3,Q
1694760874,1,R
1694760874,4,C
1694760874,1,C
1694760874,4,I
1694760874,10,F
1694760874,10,S
1694760874,7,E
1694760874,7,K
1694760874,2,X
1694760874,5,P
1694760874,2,S
1694760874,10,M
1694760874,5,P
1694760874,3,P
1694760874,6,E
1694760874,10,X
1694760874,7,C
1694760874,2,Q
1694760874,10,I
1694760874,7,R
1694760874,4,Y
1694760874,1,K
1694760874,2,U
1694760874,5,G
1694760874,3,N
1694760874,10,R
1694760874,10,M
1694760874,5,F
1694760874,9,V
1694760874,9,F
1694760874,7,C
1694760874,5,I
1694760874,6,M
1694760874,1,F
1694760874,9,P
1694760874,6,I
1694760874,5,I
1694760874,4,K
1694760874,2,P
1694760874,4,K
1694760874,6,Y
1694760874,3,X
1694760874,5,K
1694760874,9,U
1694760874,4,E
1694760874,3,P
1694760874,1,G
1694760874,7,R
1694760874,9,G
1694760874,2,O
1694760874,1,T
1694760874,9,F
1694760874,5,P
1694760874,2,T
1694760874,2,X
1694760874,7,V
1694760874,8,L
1694760874,9,P
1694760874,3,X
1694760874,5,S
1694760874,8,W
1694760874,10,D
1694760874,7,C
1694760874,3,T
1694760874,5,S
1694760874,10,E
1694760874,4,X
1694760874,7,U
1694760874,3,N
1694760874,3,I
1694760874,1,U
1694760874,3,F
1694760874,2,W
1694760874,5,I
1694760874,3,N
1694760874,9,X
1694760874,3,I
1694760874,4,N
1694760874,8,O
1694760874,5,D
1694760874,7,J
1694760874,4,S
1694760874,10,P
1694760874,10,N
1694760874,9,J
1694760874,4,L
1694760874,9,H
1694760874,7,M
1694760874,5,Q
1694760874,3,W
1694760874,1,O
1694760874,10,V
1694760874,3,S
1694760874,3,M
1694760874,8,D
1694760874,8,T
1694760874,1,K
1694760874,10,F
1694760874,2,X
1694760874,8,X
1694760874,3,J
1694760874,10,K
1694760874,6,L
1694760874,10,Z
1694760874,8,M
1694760874,1,E
1694760874,7,P
1694760874,5,H
1694760874,8,P
1694760874,1,D
1694760874,10,E
1694760874,1,R
1694760874,10,I
